From,Activity,To,Level,Item,Scenario,Year,Sensitivity,Unit,Value
AU,Manufacturing and processing activities,EU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0001369884284014627
AU,Manufacturing and processing activities,GB,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.00011240079826472047
AU,Manufacturing and processing activities,ID,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,5.473905571877079e-05
AU,Manufacturing and processing activities,IN,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,4.983553180491595e-05
AU,Manufacturing and processing activities,JP,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,7.383373977530632e-05
AU,Manufacturing and processing activities,KR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,7.411770094461504e-05
AU,Manufacturing and processing activities,MX,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0004092497543602495
AU,Manufacturing and processing activities,NO,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,9.768846418994109e-05
AU,Manufacturing and processing activities,RU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,3.0260996008738005e-05
AU,Manufacturing and processing activities,TR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.00012471887824990556
AU,Manufacturing and processing activities,US,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.00020455802020339487
AU,Manufacturing and processing activities,WA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0001502671188659136
AU,Manufacturing and processing activities,WE,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,7.305560354159757e-05
AU,Manufacturing and processing activities,WF,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,4.351484187357205e-05
AU,Manufacturing and processing activities,WL,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,3.826366445798653e-05
AU,Manufacturing and processing activities,WM,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.00011850754244257767
AU,Manufacturing and processing activities,ZA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,2.410444104347644e-05
AU,Mining and extraction activities; metals production,AU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.05855081630406148
AU,Mining and extraction activities; metals production,BR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.00744649171256762
AU,Mining and extraction activities; metals production,CA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.008959698079134177
