From,Activity,To,Level,Item,Scenario,Year,Sensitivity,Unit,Value
AU,Re-processing of secondary steel into new steel,TR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,1.598418451997636e-06
AU,Re-processing of secondary steel into new steel,US,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,2.5105191246462186e-06
AU,Re-processing of secondary steel into new steel,WA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,1.723231437540045e-06
AU,Re-processing of secondary steel into new steel,WE,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,5.00857889202353e-07
AU,Re-processing of secondary steel into new steel,WF,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,6.101690291354778e-07
AU,Re-processing of secondary steel into new steel,WL,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,5.307600669996917e-07
AU,Re-processing of secondary steel into new steel,WM,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,4.6252633059877435e-06
AU,Re-processing of secondary steel into new steel,ZA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,1.8401981750671629e-07
AU,Services and transport activities,AU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.026787400853662623
AU,Services and transport activities,BR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,5.616945047502122e-05
AU,Services and transport activities,CA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.00014025279927184665
AU,Services and transport activities,CH,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.0006275548697663767
AU,Services and transport activities,CN,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,6.714088942682578e-05
AU,Services and transport activities,EU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.00024925683078342757
AU,Services and transport activities,GB,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.00021247383565936936
AU,Services and transport activities,ID,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,8.288164652905665e-05
AU,Services and transport activities,IN,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,8.324168375896238e-05
AU,Services and transport activities,JP,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,6.44979158231948e-05
AU,Services and transport activities,KR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,8.401351664634116e-05
AU,Services and transport activities,MX,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.0002023609706498056
AU,Services and transport activities,NO,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.0003271370509866177
AU,Services and transport activities,RU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,3.940640365878252e-05
AU,Services and transport activities,TR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.00014881989070815934
AU,Services and transport activities,US,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,6.133918984303776e-05
AU,Services and transport activities,WA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,6.848758042260116e-05
AU,Services and transport activities,WE,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.00013882927681635465
AU,Services and transport activities,WF,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,2.221309919150536e-05
AU,Services and transport activities,WL,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,1.7185276354031654e-05
AU,Services and transport activities,WM,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,6.74525224283509e-05
AU,Services and transport activities,ZA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,4.4342955844412575e-05
AU,Steel production,AU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,1.326363646165629
AU,Steel production,BR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,3.307379656166142e-05
AU,Steel production,CA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.002282246565890492
AU,Steel production,CH,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,0.0001498670458622162
AU,Steel production,CN,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-H2,2030,H2 100%ELZ,tonCO2eq/ton steel,4.075558569829704e-05
